Year,LocationAbbr,LocationDesc,DataSource,TopicType,TopicDesc,MeasureDesc,Variable,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,GeoLocation,Topic Type ID,Topic ID,Measure ID,SubMeasureID,DisplayOrder
2007,MD,Maryland,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,230.2,,,"MD
(39.29058096400047, -76.60926011099963)",HLT,501HLT,520SAE,SAE005,05
2007,MA,Massachusetts,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,388.9,,,"MA
(42.27687047000046, -72.08269067499964)",HLT,501HLT,520SAE,SAE005,05
2007,MI,Michigan,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,304.8,,,"MI
(44.6613195430005, -84.71439026999968)",HLT,501HLT,520SAE,SAE005,05
2007,MN,Minnesota,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,207.7,,,"MN
(46.35564873600049, -94.79420050299967)",HLT,501HLT,520SAE,SAE005,05
2007,MS,Mississippi,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,86.3,,,"MS
(32.745510099000455, -89.53803082499968)",HLT,501HLT,520SAE,SAE005,05
2007,MO,Missouri,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,215.1,,,"MO
(38.635790776000476, -92.56630005299968)",HLT,501HLT,520SAE,SAE005,05
2007,MT,Montana,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,27.5,,,"MT
(47.06652897200047, -109.42442064499971)",HLT,501HLT,520SAE,SAE005,05
2007,NE,Nebraska,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,67.6,,,"NE
(41.6410409880005, -99.36572062299967)",HLT,501HLT,520SAE,SAE005,05
2007,NV,Nevada,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,38.6,,,"NV
(39.493240390000494, -117.07184056399967)",HLT,501HLT,520SAE,SAE005,05
2007,NH,New Hampshire,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,55.4,,,"NH
(43.65595011300047, -71.50036091999965)",HLT,501HLT,520SAE,SAE005,05
2007,NJ,New Jersey,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,349.3,,,"NJ
(40.13057004800049, -74.27369128799967)",HLT,501HLT,520SAE,SAE005,05
2007,NM,New Mexico,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,33.5,,,"NM
(34.52088095200048, -106.24058098499967)",HLT,501HLT,520SAE,SAE005,05
2007,NY,New York,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,875.9,,,"NY
(42.82700103200045, -75.54397042699964)",HLT,501HLT,520SAE,SAE005,05
2007,NC,North Carolina,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,295.0,,,"NC
(35.466220975000454, -79.15925046299964)",HLT,501HLT,520SAE,SAE005,05
2007,ND,North Dakota,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,28.1,,,"ND
(47.47531977900047, -100.11842104899966)",HLT,501HLT,520SAE,SAE005,05
2007,OH,Ohio,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,543.0,,,"OH
(40.06021014100048, -82.40426005599966)",HLT,501HLT,520SAE,SAE005,05
2007,OK,Oklahoma,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,102.6,,,"OK
(35.47203135600046, -97.52107021399968)",HLT,501HLT,520SAE,SAE005,05
2007,OR,Oregon,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,95.6,,,"OR
(44.56744942400047, -120.15503132599969)",HLT,501HLT,520SAE,SAE005,05
2007,PA,Pennsylvania,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,639.5,,,"PA
(40.79373015200048, -77.86070029399963)",HLT,501HLT,520SAE,SAE005,05
2007,RI,Rhode Island,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,61.2,,,"RI
(41.70828019300046, -71.52247031399963)",HLT,501HLT,520SAE,SAE005,05
2007,SC,South Carolina,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,122.3,,,"SC
(33.998821303000454, -81.04537120699968)",HLT,501HLT,520SAE,SAE005,05
2007,SD,South Dakota,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,29.2,,,"SD
(44.353130053000484, -100.3735306369997)",HLT,501HLT,520SAE,SAE005,05
2007,TN,Tennessee,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,199.1,,,"TN
(35.68094058000048, -85.77449091399967)",HLT,501HLT,520SAE,SAE005,05
2007,TX,Texas,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,444.6,,,"TX
(31.827240407000488, -99.42677020599967)",HLT,501HLT,520SAE,SAE005,05
2007,UT,Utah,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,21.0,,,"UT
(39.360700171000474, -111.58713063499971)",HLT,501HLT,520SAE,SAE005,05
2007,VT,Vermont,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,25.1,,,"VT
(43.62538123900049, -72.51764079099962)",HLT,501HLT,520SAE,SAE005,05
2007,VA,Virginia,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,212.1,,,"VA
(37.54268067400045, -78.45789046299967)",HLT,501HLT,520SAE,SAE005,05
2007,WA,Washington,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,167.2,,,"WA
(47.52227862900048, -120.47001078999972)",HLT,501HLT,520SAE,SAE005,05
2007,WV,West Virginia,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,75.0,,,"WV
(38.66551020200046, -80.71264013499967)",HLT,501HLT,520SAE,SAE005,05
2007,WI,Wisconsin,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,208.3,,,"WI
(44.39319117400049, -89.81637074199966)",HLT,501HLT,520SAE,SAE005,05
2007,WY,Wyoming,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,14.0,,,"WY
(43.23554134300048, -108.10983035299967)",HLT,501HLT,520SAE,SAE005,05
2007,US,United States,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Nursing Home,$,Millions of Dollars,9834.3,,,"US
(38.883, 77.017)",HLT,501HLT,520SAE,SAE005,05
2007,AL,Alabama,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,89.2,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","AL
(32.84057112200048, -86.63186076199969)",HLT,501HLT,520SAE,SAE006,06
2007,AK,Alaska,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,23.3,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","AK
(64.84507995700051, -147.72205903599973)",HLT,501HLT,520SAE,SAE006,06
2007,KY,Kentucky,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Total,$,Millions of Dollars,1769.8,†,Excludes dental expenditures,"KY
(37.645970271000465, -84.77497104799966)",HLT,501HLT,520SAE,SAE001,01
2007,AZ,Arizona,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,122.5,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","AZ
(34.865970280000454, -111.76381127699972)",HLT,501HLT,520SAE,SAE006,06
2007,AR,Arkansas,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,56.0,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","AR
(34.74865012400045, -92.27449074299966)",HLT,501HLT,520SAE,SAE006,06
2007,CA,California,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,747.0,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","CA
(37.63864012300047, -120.99999953799971)",HLT,501HLT,520SAE,SAE006,06
2007,AZ,Arizona,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Total,$,Millions of Dollars,2163.5,†,Excludes dental expenditures,"AZ
(34.865970280000454, -111.76381127699972)",HLT,501HLT,520SAE,SAE001,01
2007,CO,Colorado,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,108.9,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","CO
(38.843840757000464, -106.13361092099967)",HLT,501HLT,520SAE,SAE006,06
2007,CT,Connecticut,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,116.7,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","CT
(41.56266102000046, -72.64984095199964)",HLT,501HLT,520SAE,SAE006,06
2007,DE,Delaware,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,27.6,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","DE
(39.008830667000495, -75.57774116799965)",HLT,501HLT,520SAE,SAE006,06
2007,DC,District of Columbia,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,17.4,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","DC
(38.89037138500049, -77.03196112699965)",HLT,501HLT,520SAE,SAE006,06
2007,FL,Florida,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,521.5,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","FL
(28.932040377000476, -81.92896053899966)",HLT,501HLT,520SAE,SAE006,06
2007,GA,Georgia,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,163.3,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","GA
(32.83968109300048, -83.62758034599966)",HLT,501HLT,520SAE,SAE006,06
2007,HI,Hawaii,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,23.9,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","HI
(21.304850435000446, -157.85774940299973)",HLT,501HLT,520SAE,SAE006,06
2007,ID,Idaho,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,31.0,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","ID
(43.682630005000476, -114.3637300419997)",HLT,501HLT,520SAE,SAE006,06
2007,IL,Illinois,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,275.3,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","IL
(40.48501028300046, -88.99771017799969)",HLT,501HLT,520SAE,SAE006,06
2007,IN,Indiana,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,128.8,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","IN
(39.766910452000445, -86.14996019399968)",HLT,501HLT,520SAE,SAE006,06
2007,IA,Iowa,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,62.8,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","IA
(42.46940091300047, -93.81649055599968)",HLT,501HLT,520SAE,SAE006,06
2007,KS,Kansas,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,55.8,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","KS
(38.34774030000045, -98.20078122699965)",HLT,501HLT,520SAE,SAE006,06
2007,LA,Louisiana,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Total,$,Millions of Dollars,1723.5,†,Excludes dental expenditures,"LA
(31.31266064400046, -92.44568007099969)",HLT,501HLT,520SAE,SAE001,01
2007,KY,Kentucky,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,90.2,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","KY
(37.645970271000465, -84.77497104799966)",HLT,501HLT,520SAE,SAE006,06
2007,LA,Louisiana,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,100.1,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","LA
(31.31266064400046, -92.44568007099969)",HLT,501HLT,520SAE,SAE006,06
2007,ME,Maine,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,64.5,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","ME
(45.254228894000505, -68.98503133599962)",HLT,501HLT,520SAE,SAE006,06
2007,AL,Alabama,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Total,$,Millions of Dollars,1765.1,†,Excludes dental expenditures,"AL
(32.84057112200048, -86.63186076199969)",HLT,501HLT,520SAE,SAE001,01
2007,MD,Maryland,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,118.1,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","MD
(39.29058096400047, -76.60926011099963)",HLT,501HLT,520SAE,SAE006,06
2007,MA,Massachusetts,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,242.2,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","MA
(42.27687047000046, -72.08269067499964)",HLT,501HLT,520SAE,SAE006,06
2007,MI,Michigan,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,244.2,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","MI
(44.6613195430005, -84.71439026999968)",HLT,501HLT,520SAE,SAE006,06
2007,MN,Minnesota,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,173.4,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","MN
(46.35564873600049, -94.79420050299967)",HLT,501HLT,520SAE,SAE006,06
2007,MS,Mississippi,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,57.6,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","MS
(32.745510099000455, -89.53803082499968)",HLT,501HLT,520SAE,SAE006,06
2007,MO,Missouri,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,123.2,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","MO
(38.635790776000476, -92.56630005299968)",HLT,501HLT,520SAE,SAE006,06
2007,MT,Montana,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,22.6,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","MT
(47.06652897200047, -109.42442064499971)",HLT,501HLT,520SAE,SAE006,06
2007,NE,Nebraska,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,33.2,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","NE
(41.6410409880005, -99.36572062299967)",HLT,501HLT,520SAE,SAE006,06
2007,NV,Nevada,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,54.6,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","NV
(39.493240390000494, -117.07184056399967)",HLT,501HLT,520SAE,SAE006,06
2007,NH,New Hampshire,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,36.4,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","NH
(43.65595011300047, -71.50036091999965)",HLT,501HLT,520SAE,SAE006,06
2007,NJ,New Jersey,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,219.4,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","NJ
(40.13057004800049, -74.27369128799967)",HLT,501HLT,520SAE,SAE006,06
2007,NM,New Mexico,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,72.7,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","NM
(34.52088095200048, -106.24058098499967)",HLT,501HLT,520SAE,SAE006,06
2008,CT,Connecticut,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Ambulatory,$,Millions of Dollars,293.0,,,"CT
(41.56266102000046, -72.64984095199964)",HLT,501HLT,520SAE,SAE002,02
2007,NY,New York,SAMMEC,Health Consequences and Costs,Smoking-Attributable Expenditures (SAEs),Type of Expense,Other,$,Millions of Dollars,805.7,*,"Other expenditures include home health care, durable and nondurable medical equipment, and other professional services.","NY
(42.82700103200045, -75.54397042699964)",HLT,501HLT,520SAE,SAE006,06
